"panel_code","panel_name","first_name","last_name","titles","member_type","affiliation","year","url"
NA,"201 Matematika a informatika","Jiří","Sgall","Doc. RNDr. DrSc. v. v. i.",NA,"Matematický ústav AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"201 Matematika a informatika","Jan","Slovák","Prof. RNDr. DrSc.",NA,"Masarykova univerzita Přírodovědecká fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"201 Matematika a informatika","Vladimír","Souček","Prof. RNDr. DrSc.",NA,"Univerzita Karlova v Praze Matematicko-fyzikální fakulta Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"201 Matematika a informatika","Peter","Vojtáš","Prof. RNDr. DrSc.",NA,"Univerzita Karlova v Praze Matematicko-fyzikální fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"201 Matematika a informatika","Jiří","Voříšek","Prof. Ing. CSc.",NA,"Vysoká škola ekonomická v Praze Fakulta informatiky a statistiky Praha 3","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Vladimír","Aubrecht","Prof. RNDr. CSc.",NA,"Vysoké učení technické v Brně Fakulta informačních technologií Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Petr","Boháč","Ing. CSc. v. v. i.",NA,"Fyzikální ústav AV ČR, Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Jaroslav","Cvach","Ing. CSc. v. v. i.",NA,"Fyzikální ústav AV ČR, Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Miloslav","Dušek","Prof. RNDr. Dr.",NA,"Univerzita Palackého v Olomouci Přírodovědecká fakulta Olomouc","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Jiří","Englich","Prof. RNDr. DrSc.",NA,"Univerzita Karlova v Praze Matematicko-fyzikální fakulta Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Ladislav","Hlavatý","Prof. RNDr. DrSc.",NA,"České vysoké učení technické v Praze Fakulta jaderná a fyzikálně inženýrská Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Václav","Janiš","Prof. RNDr. DrSc. v. v. i.",NA,"Fyzikální ústav AV ČR, Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Stanislav","Kamba","RNDr. CSc. v. v. i.",NA,"Fyzikální ústav AV ČR, Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Jiří","Mareš","RNDr. J. CSc. v. v. i.",NA,"Fyzikální ústav AV ČR, Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Jiří","Mareš","RNDr. CSc. v. v. i.",NA,"Ústav jaderné fyziky AV ČR, Řež u Prahy","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Pavol","Mikula","RNDr. DrSc. v. v. i.",NA,"Ústav jaderné fyziky AV ČR, Řež u Prahy","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Jan","Nedbal","Doc. RNDr. CSc.",NA,"Univerzita Karlova v Praze Matematicko-fyzikální fakulta Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Pavel","Novák","Ing. CSc. v. v. i.",NA,"Fyzikální ústav AV ČR, Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Stanislav","Pekárek","Prof. Ing. CSc.",NA,"České vysoké učení technické v Praze Fakulta elektrotechnická Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Karel","Rohlena","RNDr. CSc. v. v. i.",NA,"Fyzikální ústav AV ČR, Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Vladimír","Sechovský","Prof. RNDr. DrSc.",NA,"Univerzita Karlova v Praze Matematicko-fyzikální fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Milan","Tichý","Prof. RNDr. DrSc.",NA,"Univerzita Karlova v Praze Matematicko-fyzikální fakulta Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Pavel","Tlustý","RNDr. CSc. v. v. i.",NA,"Ústav jaderné fyziky AV ČR, Řež u Prahy","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","David","Trunec","Doc. RNDr. CSc.",NA,"Masarykova univerzita Přírodovědecká fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Alice","Valkárová","RNDr. DrSc.",NA,"Univerzita Karlova v Praze Matematicko-fyzikální fakulta Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"202 Fyzika","Pavel","Zemánek","Doc. RNDr. Ph. D. v. v. i.",NA,"Ústav přístrojové techniky AV ČR, Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Jana","Bludská","Ing. CSc. v. v. i. č. p.",NA,"Ústav anorganické chemie AV ČR, Husinec-Řež","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Vladimír","Dohnal","Doc. Ing. CSc.",NA,"Vysoká škola chemicko-technologická v Praze Fakulta chemické technologie Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Vladimír","Havlíček","Doc. Ing. Dr. v. v. i.",NA,"Mikrobiologický ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Josef","Chmelík","RNDr. CSc. v. v. i.",NA,"Ústav analytické chemie AV ČR, Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Pavel","Jandera","Prof. Ing. DrSc.",NA,"Univerzita Pardubice Fakulta chemicko-technologická Pardubice","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Vladimír","Macháček","Prof. Ing. DrSc.",NA,"Univerzita Pardubice Fakulta chemicko-technologická Pardubice","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Ivan","Mikšík","Doc. Ing. DrSc. v. v. i.",NA,"Fyziologický ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Jitka","Moravcová","Prof. Ing. CSc.",NA,"Vysoká škola chemicko-technologická v Praze Fakulta potravinářské a biochemické technologie Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Josef","Novosad","Doc. RNDr. CSc.",NA,"Masarykova univerzita Přírodovědecká fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Věra","Pacáková","Prof. RNDr. CSc.",NA,"Univerzita Karlova v Praze Přírodovědecká fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Michal","Pechar","Ing. CSc. v. v. i.",NA,"Ústav makromolekulární chemie AV ČR, Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Iva","Pichová","Ing. CSc. v. v. i.",NA,"Ústav organické chemie a biochemie AV ČR, Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Miroslav","Polášek","Doc. RNDr. CSc.",NA,"Univerzita Karlova v Praze Farmaceutická fakulta Hradec Králové Hradec Králové","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Milan","Potáček","Prof. RNDr. CSc.",NA,"Masarykova univerzita Přírodovědecká fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Irena","Prokopová","Doc. Ing. CSc.",NA,"Vysoká škola chemicko-technologická v Praze Fakulta chemické technologie Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Zdeněk","Samec","Prof. RNDr. DrSc. J. v. v. i.",NA,"Ústav fyzikální chemie Heyrovského AV ČR, Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Zdeněk","Sobalík","Ing. CSc. J. v. v. i.",NA,"Ústav fyzikální chemie Heyrovského AV ČR, Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Ludvík","Streinz","RNDr. CSc. v. v. i.",NA,"Ústav organické chemie a biochemie AV ČR, Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Vladimír","Sýkora","Doc. Ing. CSc.",NA,"Vysoká škola chemicko-technologická v Praze Fakulta technologie ochrany prostředí Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Ladislav","Tichý","Prof. Ing. DrSc. v. v. i.",NA,"Ústav makromolekulární chemie AV ČR, Pardubice","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"203 Chemie","Jiří","Vohlídal","Prof. RNDr. CSc.",NA,"Univerzita Karlova v Praze Přírodovědecká fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"204 Buněčná a molekulární biologie","Pavla","Binarová","Doc. RNDr. CSc. v. v. i.",NA,"Mikrobiologický ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"204 Buněčná a molekulární biologie","Vladimír","Divoký","Doc. RNDr. CSc.",NA,"Univerzita Palackého v Olomouci Lékařská fakulta Olomouc","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"204 Buněčná a molekulární biologie","Aleš","Hampl","Doc. MVDr. CSc.",NA,"Masarykova univerzita Lékařská fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"204 Buněčná a molekulární biologie","Zdeněk","Hodný","MUDr. CSc. v. v. i.",NA,"Ústav experimentální medicíny AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"204 Buněčná a molekulární biologie","Ivan","Hrdý","RNDr. Ph. D.",NA,"Univerzita Karlova v Praze Přírodovědecká fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"204 Buněčná a molekulární biologie","Marek","Jindra","Doc. RNDr. CSc. v. v. i.",NA,"Biologické centrum AV ČR, Entomologický ústav České Budějovice","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"204 Buněčná a molekulární biologie","Vladimír","Jirků","Prof. RNDr. DrSc.",NA,"Vysoká škola chemicko-technologická v Praze Fakulta potravinářské a biochemické technologie Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"204 Buněčná a molekulární biologie","Vladimír","Kořínek","RNDr. CSc. v. v. i.",NA,"Ústav molekulární genetiky AV ČR, Praha 4 - Krč","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"204 Buněčná a molekulární biologie","Jarmila","Králová","RNDr. CSc. v. v. i.",NA,"Ústav molekulární genetiky AV ČR, Praha 4 - Krč","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"204 Buněčná a molekulární biologie","Miroslav","Pátek","Ing. CSc. v. v. i.",NA,"Mikrobiologický ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"204 Buněčná a molekulární biologie","Hana","Sychrová","RNDr. DrSc. v. v. i.",NA,"Fyziologický ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"204 Buněčná a molekulární biologie","Michal","Štros","RNDr. CSc. v. v. i.",NA,"Biofyzikální ústav AV ČR, Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Vratislav","Blecha","RNDr. CSc.",NA,"Univerzita Karlova v Praze Přírodovědecká fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Ondřej","Čadek","Doc. RNDr. CSc.",NA,"Univerzita Karlova v Praze Matematicko-fyzikální fakulta Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Eva","Franců","Mgr. Ph. D.",NA,"Česká geologická služba pobočka Brno Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Jiří","Frýda","RNDr. Dr.",NA,"Česká geologická služba Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Lena","Halounová","Doc. Ing. CSc.",NA,"České vysoké učení technické v Praze Fakulta stavební Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Svatoslav","Chamra","Ing. CSc.",NA,"České vysoké učení technické v Praze Fakulta stavební Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Emil","Jelínek","Doc. RNDr. CSc.",NA,"Univerzita Karlova v Praze Přírodovědecká fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Milan","Jeřábek","RNDr. J. E. n.",NA,"Univerzita Purkyně, Fakulta přírodovědecká, Ústí Labem","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Zdeněk","Kaláb","Doc. RNDr. CSc. v. v. i.",NA,"Ústav geoniky AV ČR, Ostrava - Poruba","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Jiří","Kvaček","RNDr. CSc.",NA,"Národní muzeum Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Jan","Laštovička","RNDr. DrSc. v. v. i.",NA,"Ústav fyziky atmosféry AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Jiří","Mls","Doc. RNDr. CSc.",NA,"Univerzita Karlova v Praze Přírodovědecká fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Slavomír","Nehyba","RNDr. Dr.",NA,"Masarykova univerzita Přírodovědecká fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Zdeněk","Němeček","Prof. RNDr. DrSc.",NA,"Univerzita Karlova v Praze Matematicko-fyzikální fakulta Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Pavel","Novák","Doc. Ing. Ph. D. v. v. i.",NA,"Výzkumný ústav geodetický, topografický a kartografický, Zdiby, Praha-východ","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Milan","Novák","Prof. RNDr. CSc.",NA,"Masarykova univerzita Přírodovědecká fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Petr","Pravec","Mgr. Dr. v. v. i.",NA,"Astronomický ústav AV ČR, Ondřejov","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Daniela","Řezáčová","Doc. RNDr. CSc. v. v. i.",NA,"Ústav fyziky atmosféry AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Josef","Stemberk","RNDr. CSc. v. v. i.",NA,"Ústav struktury a mechaniky hornin AV ČR, Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Jan","Šafanda","RNDr. CSc. v. v. i.",NA,"Geofyzikální ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","David","Vokrouhlický","Doc. RNDr. DrSc.",NA,"Univerzita Karlova v Praze Matematicko-fyzikální fakulta Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Vít","Voženílek","Doc. RNDr. CSc.",NA,"Univerzita Palackého v Olomouci Přírodovědecká fakulta Olomouc","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"205 Vědy o Zemi a vesmíru","Miroslav","Vysoudil","Doc. RNDr.",NA,"CSc Univerzita Palackého v Olomouci Přírodovědecká fakulta Olomouc","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
